ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
CO-AMA,Colombia,Amazonas,2020-10-11,6,0,0
CO-ANT,Colombia,Antioquia,2020-10-11,366,0,167
CO-ARA,Colombia,Arauca,,0,0,0
CO-ATL,Colombia,Atlantico,2020-10-11,119,0,53
CO-DC,Colombia,Bogota,2020-10-11,1730,94,531
CO-BOL,Colombia,Bolivar,2020-10-11,199,0,84
CO-BOY,Colombia,Boyaca,,0,0,0
CO-CAL,Colombia,Caldas,2020-10-11,0,0,20
CO-CAQ,Colombia,Caqueta,,0,0,0
CO-CAS,Colombia,Casanare,2020-10-11,0,0,6
CO-CAU,Colombia,Cauca,2020-10-11,44,0,0
CO-CES,Colombia,Cesar,2020-10-11,0,2,0
CO-COR,Colombia,Choco,2020-10-11,9,0,0
CO-CUN,Colombia,Cordoba,,0,0,0
CO-CHO,Colombia,Cundinamarca,2020-10-11,194,9,71
CO-GUA,Colombia,Guainia,,0,0,0
CO-GUV,Colombia,Guaviare,,0,0,0
CO-HUI,Colombia,Huila,2020-10-11,81,0,0
CO-LAG,Colombia,La Guajira,,0,0,0
CO-MAG,Colombia,Magdalena,2020-10-11,110,0,28
CO-MET,Colombia,Meta,2020-10-11,59,0,15
CO-NAR,Colombia,Narino,2020-10-11,62,0,0
CO-NSA,Colombia,Norte de Santander,2020-10-11,93,0,52
CO-PUT,Colombia,Putumayo,,0,0,0
CO-QUI,Colombia,Quindio,2020-10-11,0,0,40
CO-RIS,Colombia,Risaralda,2020-10-11,136,0,37
CO-SAP,Colombia,San Andres y Providencia,,0,0,0
CO-SAN,Colombia,Santander,,0,0,0
CO-SUC,Colombia,Sucre,,0,0,0
CO-TOL,Colombia,Tolima,2020-10-11,36,0,0
CO-VAC,Colombia,Valle del Cauca,2020-10-11,689,46,154
CO-VAU,Colombia,Vaupes,,0,0,0
CO-VID,Colombia,Vichada,,0,0,0
