ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
EC-A,Ecuador,Azuay,2020-09-12,285,11,0
EC-B,Ecuador,Bolivar,2020-09-12,66,7,0
EC-F,Ecuador,Canar,2020-09-12,166,9,0
EC-C,Ecuador,Carchi,2020-09-12,14,0,0
EC-H,Ecuador,Chimborazo,2020-09-12,115,12,0
EC-X,Ecuador,Cotopaxi,2020-09-12,38,3,0
EC-O,Ecuador,El Oro,2020-09-12,7502,245,0
EC-E,Ecuador,Esmeraldas,2020-09-12,130,27,0
EC-W,Ecuador,Galapagos,2020-09-12,58,8,0
EC-G,Ecuador,Guayas,2020-09-12,136,7,0
EC-I,Ecuador,Imbabura,2020-09-12,330,50,0
EC-L,Ecuador,Loja,2020-09-12,12,2,0
EC-R,Ecuador,Los Rios,2020-09-12,300,59,0
EC-M,Ecuador,Manabi,2020-09-12,991,54,0
EC-S,Ecuador,Morona Santiago,2020-09-12,402,19,0
EC-N,Ecuador,Napo,2020-09-12,31,0,0
EC-D,Ecuador,Orellana,2020-09-12,123,15,0
EC-Y,Ecuador,Pastaza,2020-09-12,182,5,0
EC-P,Ecuador,Pichincha,2020-09-12,96,9,0
EC-SE,Ecuador,Santa Elena,2020-09-12,35,1,0
EC-SD,Ecuador,Santo Domingo de los Tsachilas,2020-09-12,54,1,0
EC-U,Ecuador,Sucumbios,2020-09-12,68,13,0
EC-T,Ecuador,Tungurahua,2020-09-12,25,2,0
EC-Z,Ecuador,Zamora-Chinchipe,2020-09-12,24,1,0
