ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
EC-A,Ecuador,Azuay,2020-10-21,94,0,0
EC-B,Ecuador,Bolivar,2020-10-21,30,0,0
EC-F,Ecuador,Canar,2020-10-21,9,0,0
EC-C,Ecuador,Carchi,2020-10-21,6,0,0
EC-H,Ecuador,Chimborazo,2020-10-21,5,1,0
EC-X,Ecuador,Cotopaxi,2020-10-21,1,2,0
EC-O,Ecuador,El Oro,2020-10-21,99,0,0
EC-E,Ecuador,Esmeraldas,2020-10-21,15,0,0
EC-W,Ecuador,Galapagos,2020-10-21,62,1,0
EC-G,Ecuador,Guayas,2020-10-21,104,0,0
EC-I,Ecuador,Imbabura,2020-10-21,116,2,0
EC-L,Ecuador,Loja,2020-10-21,0,1,0
EC-R,Ecuador,Los Rios,2020-10-21,34,1,0
EC-M,Ecuador,Manabi,2020-10-21,479,3,0
EC-S,Ecuador,Morona Santiago,2020-10-21,8,0,0
EC-N,Ecuador,Napo,2020-10-21,15,1,0
EC-D,Ecuador,Orellana,2020-10-21,20,2,0
EC-Y,Ecuador,Pastaza,2020-10-21,5,2,0
EC-P,Ecuador,Pichincha,2020-10-21,71,0,0
EC-SE,Ecuador,Santa Elena,2020-10-21,22,8,0
EC-SD,Ecuador,Santo Domingo de los Tsachilas,2020-10-21,1,0,0
EC-U,Ecuador,Sucumbios,2020-10-21,10,1,0
EC-T,Ecuador,Tungurahua,2020-10-21,17,1,0
EC-Z,Ecuador,Zamora-Chinchipe,2020-10-21,10,0,0
