ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
EC-A,Ecuador,Azuay,2020-06-30,869,33,0
EC-B,Ecuador,Bolivar,2020-06-30,312,24,0
EC-F,Ecuador,Canar,2020-06-30,331,30,0
EC-C,Ecuador,Carchi,2020-06-30,237,4,0
EC-H,Ecuador,Chimborazo,2020-06-30,852,80,0
EC-X,Ecuador,Cotopaxi,2020-06-30,152,11,0
EC-O,Ecuador,El Oro,2020-06-30,14061,1405,0
EC-E,Ecuador,Esmeraldas,2020-06-30,398,109,0
EC-W,Ecuador,Galapagos,2020-06-30,203,14,0
EC-G,Ecuador,Guayas,2020-06-30,357,21,0
EC-I,Ecuador,Imbabura,2020-06-30,2235,434,0
EC-L,Ecuador,Loja,2020-06-30,201,15,0
EC-R,Ecuador,Los Rios,2020-06-30,1094,183,0
EC-M,Ecuador,Manabi,2020-06-30,3940,304,0
EC-S,Ecuador,Morona Santiago,2020-06-30,1509,195,0
EC-N,Ecuador,Napo,2020-06-30,105,3,0
EC-D,Ecuador,Orellana,2020-06-30,1043,74,0
EC-Y,Ecuador,Pastaza,2020-06-30,771,281,0
EC-P,Ecuador,Pichincha,2020-06-30,477,68,0
EC-SE,Ecuador,Santa Elena,2020-06-30,110,5,0
EC-SD,Ecuador,Santo Domingo de los Tsachilas,2020-06-30,76,1,0
EC-U,Ecuador,Sucumbios,2020-06-30,395,54,0
EC-T,Ecuador,Tungurahua,2020-06-30,228,5,0
EC-Z,Ecuador,Zamora-Chinchipe,2020-06-30,186,5,0
