ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
AR-B,Argentina,Buenos Aires,2020-06-15,33983,733,0
AR-K,Argentina,Catamarca,2020-06-15,216,0,0
AR-H,Argentina,Chaco,2020-06-15,4233,84,0
AR-U,Argentina,Chubut,2020-06-15,246,10,0
AR-C,Argentina,Ciudad Autonoma de Buenos Aires,2020-06-15,18496,395,0
AR-X,Argentina,Cordoba,2020-06-15,10324,41,0
AR-W,Argentina,Corrientes,2020-06-15,1674,0,0
AR-E,Argentina,Entre Rios,2020-06-15,868,49,0
AR-P,Argentina,Formosa,2020-06-15,473,0,0
AR-Y,Argentina,Jujuy,2020-06-15,1427,0,0
AR-L,Argentina,La Pampa,2020-06-15,175,0,0
AR-F,Argentina,La Rioja,2020-06-15,897,14,0
AR-M,Argentina,Mendoza,2020-06-15,1463,0,0
AR-N,Argentina,Misiones,2020-06-15,733,0,0
AR-Q,Argentina,Neuquen,2020-06-15,1132,0,0
AR-R,Argentina,Rio Negro,2020-06-15,1659,0,0
AR-A,Argentina,Salta,2020-06-15,432,0,0
AR-J,Argentina,San Juan,2020-06-15,433,0,0
AR-D,Argentina,San Luis,,0,0,0
AR-Z,Argentina,Santa Cruz,2020-06-15,352,0,0
AR-S,Argentina,Santa Fe,2020-06-15,6641,0,0
AR-G,Argentina,Santiago del Estero,,0,0,0
AR-V,Argentina,Tierra del Fuego,2020-06-15,1247,0,0
AR-T,Argentina,Tucuman,2020-06-15,2855,0,0
