ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
AR-B,Argentina,Buenos Aires,2020-06-15,16022,416,0
AR-K,Argentina,Catamarca,2020-06-15,114,0,0
AR-H,Argentina,Chaco,2020-06-15,2433,0,0
AR-U,Argentina,Chubut,2020-06-15,130,0,0
AR-C,Argentina,Ciudad Autonoma de Buenos Aires,2020-06-15,8680,222,0
AR-X,Argentina,Cordoba,2020-06-15,5579,0,0
AR-W,Argentina,Corrientes,2020-06-15,1014,0,0
AR-E,Argentina,Entre Rios,,0,0,0
AR-P,Argentina,Formosa,2020-06-15,100,0,0
AR-Y,Argentina,Jujuy,2020-06-15,804,0,0
AR-L,Argentina,La Pampa,,0,0,0
AR-F,Argentina,La Rioja,2020-06-15,437,0,0
AR-M,Argentina,Mendoza,2020-06-15,964,0,0
AR-N,Argentina,Misiones,2020-06-15,247,0,0
AR-Q,Argentina,Neuquen,2020-06-15,730,0,0
AR-R,Argentina,Rio Negro,2020-06-15,819,0,0
AR-A,Argentina,Salta,2020-06-15,177,0,0
AR-J,Argentina,San Juan,2020-06-15,242,0,0
AR-D,Argentina,San Luis,2020-06-15,140,0,0
AR-Z,Argentina,Santa Cruz,2020-06-15,254,0,0
AR-S,Argentina,Santa Fe,2020-06-15,4076,0,0
AR-G,Argentina,Santiago del Estero,2020-06-15,166,0,0
AR-V,Argentina,Tierra del Fuego,2020-06-15,890,0,0
AR-T,Argentina,Tucuman,2020-06-15,1129,0,0
