ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
AR-B,Argentina,Buenos Aires,2020-06-15,19794,488,0
AR-K,Argentina,Catamarca,2020-06-15,137,0,0
AR-H,Argentina,Chaco,2020-06-15,2646,0,0
AR-U,Argentina,Chubut,2020-06-15,159,0,0
AR-C,Argentina,Ciudad Autonoma de Buenos Aires,2020-06-15,10269,263,0
AR-X,Argentina,Cordoba,2020-06-15,6338,0,0
AR-W,Argentina,Corrientes,2020-06-15,1098,0,0
AR-E,Argentina,Entre Rios,2020-06-15,580,36,0
AR-P,Argentina,Formosa,2020-06-15,140,0,0
AR-Y,Argentina,Jujuy,2020-06-15,962,0,0
AR-L,Argentina,La Pampa,2020-06-15,126,0,0
AR-F,Argentina,La Rioja,2020-06-15,541,0,0
AR-M,Argentina,Mendoza,2020-06-15,1054,31,0
AR-N,Argentina,Misiones,2020-06-15,321,9,0
AR-Q,Argentina,Neuquen,2020-06-15,812,0,0
AR-R,Argentina,Rio Negro,2020-06-15,1056,0,0
AR-A,Argentina,Salta,2020-06-15,209,0,0
AR-J,Argentina,San Juan,2020-06-15,286,0,0
AR-D,Argentina,San Luis,2020-06-15,163,0,0
AR-Z,Argentina,Santa Cruz,2020-06-15,284,0,0
AR-S,Argentina,Santa Fe,2020-06-15,4721,0,0
AR-G,Argentina,Santiago del Estero,2020-06-15,207,0,0
AR-V,Argentina,Tierra del Fuego,2020-06-15,983,0,0
AR-T,Argentina,Tucuman,2020-06-15,1446,0,0
